frequency,monetary,product_breadth,total_units,primary_country,average_order_value,average_basket_units,cancellation_rate,recency_days,tenure_days,partition,masked_customer_id,cluster,distance_to_centroid,assignment_margin,persona
9,3641.24,50,3378,Germany,404.5822222222222,375.3333333333333,0.05263157894736842,17,237,discovery,935a3bddd3ff,0,0.3697183435077382,1.313361715107293,High-value frequent customers
3,1339.41,89,1181,France,446.46999999999997,393.6666666666667,0.0,15,190,discovery,5b250f668a62,1,1.0747845664691773,0.034963209084172275,Established mid-value customers
1,180.1,11,69,Germany,180.1,69.0,0.0,233,0,discovery,b898b00db2f3,3,0.30739943591575747,1.4946167786601359,Long-recency customers
1,305.1,18,191,Germany,305.1,191.0,0.0,277,0,discovery,04e4228eeedb,3,0.3815588050260003,1.5286552111918867,Long-recency customers
2,641.13,36,355,France,320.565,177.5,0.0,107,71,discovery,979dabe7050b,1,0.793099799461738,0.5276660483461525,Established mid-value customers
2,2683.82,73,1612,Germany,1341.9099999999999,806.0,0.054945054945054944,212,108,discovery,d1845396f2cc,1,1.3550203275110309,0.7325789237206903,Established mid-value customers
9,6620.48,232,3453,Germany,735.6088888888888,383.6666666666667,0.04234527687296417,24,303,discovery,775c2f5686fc,0,0.7681841458683717,1.0540437143656498,High-value frequent customers
7,4478.53,162,2752,Germany,639.79,393.14285714285717,0.0,11,130,discovery,fb3cc588fa9d,0,0.27292704440574883,1.5561843751092268,High-value frequent customers
3,786.46,34,448,Germany,262.15333333333336,149.33333333333334,0.046511627906976744,5,60,discovery,66a5d78cdb7a,0,1.409057241064976,0.2811059096159998,High-value frequent customers
2,1270.88,60,548,Finland,635.44,274.0,0.0,10,34,discovery,e47bab7c6be9,1,1.429233268852364,0.06802377261251569,Established mid-value customers
4,2163.98,73,1162,Germany,540.995,290.5,0.019417475728155338,59,229,discovery,23df9b3b9179,1,0.6241226409968913,0.7275634105642302,Established mid-value customers
2,1689.18,96,1172,Germany,844.5899999999999,586.0,0.0,90,65,discovery,631f51c9c376,1,0.7224723315775015,1.0238596462108542,Established mid-value customers
8,6002.9,205,2994,France,750.3625000000001,374.25,0.010362694300518135,68,256,discovery,e6102f1cece6,0,1.3918422123468648,0.1662370217878415,High-value frequent customers
1,671.69,39,577,Sweden,671.69,577.0,0.0,34,0,discovery,8ddbc2d36855,2,0.785594492214723,0.8675599131078423,Recent occasional customers
1,486.1,22,201,Sweden,486.1,201.0,0.0,239,0,discovery,a8d437e56dba,3,0.6667892583747673,1.1539031223666187,Long-recency customers
3,1174.58,47,311,France,391.5266666666667,103.66666666666667,0.0,24,58,discovery,05c83fcf8651,1,0.7546499291886019,0.5087621788043845,Established mid-value customers
1,185.9,10,72,Sweden,185.9,72.0,0.0,116,0,discovery,c2db9ef1f225,3,0.6363017257387296,0.574039452454163,Long-recency customers
3,1013.26,39,552,Germany,337.75333333333333,184.0,0.0,26,82,discovery,c9bb3f0fa6ce,1,0.6941074249795729,0.6579367921998807,Established mid-value customers
1,477.91,31,325,Germany,477.91,325.0,0.0,130,0,discovery,2460e495eb5e,3,0.8018102895334365,0.4964637677732191,Long-recency customers
4,1775.18,58,1084,Germany,443.795,271.0,0.013513513513513514,34,283,discovery,489d6f497a3e,1,0.7057656752407526,0.33955710328546473,Established mid-value customers
1,318.05,21,160,Germany,318.05,160.0,0.0,155,0,discovery,6fc4b583824f,3,0.4614524480455005,0.9222146074934325,Long-recency customers
3,623.51,28,586,Germany,207.83666666666667,195.33333333333334,0.06060606060606061,108,105,discovery,c83fb12f2005,1,0.5759214069897822,1.0631773039124865,Established mid-value customers
1,314.44,20,254,France,314.44,254.0,0.0,4,0,discovery,634c7ec386d5,2,1.2322431413775294,1.3154440177591644,Recent occasional customers
1,114.0,9,78,France,114.0,78.0,0.0,335,0,discovery,beb97528dad3,3,0.7969975380029153,1.4676540719239464,Long-recency customers
1,919.98,48,505,France,919.98,505.0,0.058823529411764705,332,0,discovery,0436956d91a0,3,1.2295932171930093,0.8816859532159036,Long-recency customers
5,601.98,31,264,Germany,120.396,52.8,0.0,11,285,discovery,d00a8bb96e19,0,1.2648271540732485,0.15381287816001166,High-value frequent customers
4,1643.18,35,1044,France,410.795,261.0,0.16071428571428573,12,67,discovery,f80c9b4ff34c,0,0.7307633780230322,0.5455138306124984,High-value frequent customers
1,686.05,36,320,Germany,686.05,320.0,0.0,19,0,discovery,d7e93572826b,2,0.8471828731643201,0.9656917621690004,Recent occasional customers
1,91.68,5,105,France,91.68,105.0,0.0,30,0,discovery,1b81ab65e502,2,1.1330657681975753,0.7233759064005898,Recent occasional customers
1,245.1,13,127,France,245.1,127.0,0.0,12,0,discovery,7676fc504edf,2,0.7118990677770635,1.532000899793716,Recent occasional customers
11,3849.78,129,2058,Germany,349.98,187.0909090909091,0.008620689655172414,1,373,discovery,8196c9c80d6c,0,1.0510453910303172,1.6789021608191295,High-value frequent customers
9,4881.88,10,1203,Finland,542.4311111111111,133.66666666666666,0.02631578947368421,9,314,discovery,f5431ba65a76,0,0.3692591650547058,1.664494624972574,High-value frequent customers
1,63.0,3,37,Germany,63.0,37.0,0.25,325,0,discovery,583ad19af562,3,1.3010306881183469,1.2146095754677904,Long-recency customers
1,620.13,33,395,Finland,620.13,395.0,0.0,59,0,discovery,dafe6ee0f94c,2,0.8903588883264122,0.524449108556299,Recent occasional customers
4,3807.15,115,1634,Germany,951.7874999999999,408.5,0.041666666666666664,12,344,discovery,3781dd7947ba,0,0.6054123100161195,0.9425460854005323,High-value frequent customers
5,2996.05,58,1397,France,599.2099999999999,279.4,0.02127659574468085,11,222,discovery,d09f38d4963d,0,0.3467620421641245,1.21163090017507,High-value frequent customers
2,610.52,42,351,Germany,305.26,175.5,0.0,6,321,discovery,0a9cdfe67734,2,1.2969893632541634,0.43719503774871527,Recent occasional customers
4,1970.6,52,1133,France,492.65,283.25,0.07777777777777778,39,169,discovery,5361eff8cb07,1,0.6888418474759573,0.40999297825741843,Established mid-value customers
6,1331.39,33,670,Sweden,221.89833333333334,111.66666666666667,0.0,25,287,discovery,309adfefaece,0,0.8395584719781183,0.1784234741791576,High-value frequent customers
12,17628.46,105,10923,France,1469.0383333333332,910.25,0.011976047904191617,43,311,discovery,e846d7f70082,0,1.5197566517383372,0.7699024369766163,High-value frequent customers
4,1113.02,43,554,France,278.255,138.5,0.14285714285714285,59,225,discovery,266931d9d60f,1,0.3066436408598638,1.2117750644873433,Established mid-value customers
4,862.81,33,443,France,215.7025,110.75,0.0,1,113,discovery,db28e62fd19a,0,1.4789925225144223,0.8253354859892772,High-value frequent customers
22,13787.54,267,7536,France,626.7063636363636,342.54545454545456,0.01238390092879257,15,353,discovery,7a1e1f75ed06,0,1.1999816233940572,1.356426876167651,High-value frequent customers
7,2283.63,61,1985,France,326.23285714285714,283.57142857142856,0.0,8,206,discovery,969b6d70f5e8,0,0.2482392983066131,1.504256096570923,High-value frequent customers
6,2863.08,117,1523,France,477.18,253.83333333333334,0.0,29,65,discovery,2e902111275c,0,0.6925909436449241,0.49791872842068396,High-value frequent customers
1,89.14,7,107,France,89.14,107.0,0.0,372,0,discovery,1b495aff1755,3,1.0464423637031222,1.4098170716517937,Long-recency customers
1,4873.8099999999995,171,3028,Israel,4873.8099999999995,3028.0,0.0,114,0,discovery,22212fff60bf,1,1.9484274572406197,0.4667105228413826,Established mid-value customers
2,1247.61,57,628,France,623.805,314.0,0.0,26,102,discovery,1beeff9ab280,1,0.9067987694277232,0.40981482861067364,Established mid-value customers
1,389.01,16,106,France,389.01,106.0,0.0,206,0,discovery,7b3671f81e11,3,0.4896087646437591,1.1617655410932566,Long-recency customers
4,855.91,35,255,Germany,213.97750000000002,63.75,0.04878048780487805,128,192,discovery,e1b575c4a73b,1,0.6439383551900622,1.3760243371133898,Established mid-value customers
2,869.67,32,509,France,434.83500000000004,254.5,0.0,71,113,discovery,0fa2ba8cdc27,1,0.5884277598326486,0.6760280266030572,Established mid-value customers
4,582.1,23,220,France,145.525,55.0,0.0,8,203,discovery,1de96f48373e,0,1.3785934693640027,0.1501734440398348,High-value frequent customers
3,957.59,37,508,Sweden,319.19666666666666,169.33333333333334,0.046511627906976744,29,141,discovery,d27cd08b60da,1,0.6209404398025822,0.7921326199434491,Established mid-value customers
4,4939.99,193,2967,France,1234.9975,741.75,0.007407407407407408,8,208,discovery,efe9c47c097a,0,0.6815639057368377,1.1551107396521483,High-value frequent customers
2,797.71,50,678,Germany,398.855,339.0,0.0,80,163,discovery,f62e35a71978,1,0.6251447592433905,0.6481142489735301,Established mid-value customers
1,219.0,12,53,Germany,219.0,53.0,0.0,20,0,discovery,1c85e87b52ab,2,0.5239554893503958,1.3978790945099742,Recent occasional customers
1,283.55,21,164,Germany,283.55,164.0,0.045454545454545456,72,0,discovery,89213490a10e,2,0.7733692740490604,0.2307529166728436,Recent occasional customers
8,2340.84,64,1006,Finland,292.605,125.75,0.022222222222222223,8,162,discovery,20bb2afba1cb,0,0.2414793007974481,1.5699920614726581,High-value frequent customers
9,6868.29,228,3997,Germany,763.1433333333333,444.1111111111111,0.040229885057471264,16,342,discovery,7757e8ff23b8,0,0.6315029947814284,1.3320397511567104,High-value frequent customers
1,603.42,33,256,France,603.42,256.0,0.0,292,0,discovery,b70ba1f980c1,3,0.8774258803900294,1.1725095409875856,Long-recency customers
10,2712.91,86,1307,Germany,271.291,130.7,0.09770114942528736,30,339,discovery,27feea1c075d,0,0.7353649505598472,0.6982889295682728,High-value frequent customers
15,9706.52,93,3912,Germany,647.1013333333334,260.8,0.19140625,16,351,discovery,0364c453fa47,0,0.9414099200547481,1.3463129905786477,High-value frequent customers
3,1149.02,75,851,Germany,383.00666666666666,283.6666666666667,0.02531645569620253,97,105,discovery,577c1f75f8ba,1,0.32928882131473586,1.4989759811744843,Established mid-value customers
13,4396.13,58,1062,Germany,338.1638461538462,81.6923076923077,0.06338028169014084,29,343,discovery,5cd3fb80cdd6,0,0.8183059210099519,0.9281970305607832,High-value frequent customers
1,848.55,38,508,Germany,848.55,508.0,0.0,1,0,discovery,7dfe10f0e6db,2,1.9229298033640636,0.8324983844894125,Recent occasional customers
5,4708.86,216,3069,France,941.7719999999999,613.8,0.0,10,285,discovery,d57799752ed7,0,0.45764388573238945,1.31595452596887,High-value frequent customers
1,343.36,20,192,Sweden,343.36,192.0,0.0,107,0,discovery,c5372ee46eec,3,0.7507098312529028,0.33012274405467146,Long-recency customers
2,1053.49,60,708,France,526.745,354.0,0.0,4,130,discovery,aa5f626d192c,2,1.6794404552206648,0.024900701647528667,Recent occasional customers
2,1030.98,49,506,Greece,515.49,253.0,0.017857142857142856,152,94,discovery,51fe86c7edda,1,0.9074361209948809,0.5858029300570666,Established mid-value customers
1,238.25,19,203,France,238.25,203.0,0.0,72,0,discovery,b0b85d2994f4,2,0.7952946912605597,0.19386344332562788,Recent occasional customers
2,644.95,34,374,France,322.475,187.0,0.07142857142857142,6,60,discovery,da7c07f1493b,2,1.3183956007510977,0.40555659329742233,Recent occasional customers
25,5781.73,211,4672,Germany,231.26919999999998,186.88,0.013927576601671309,3,367,discovery,d8fef5c1af78,0,1.033124285842039,1.7210353580725173,High-value frequent customers
6,2656.13,133,1959,France,442.68833333333333,326.5,0.018292682926829267,32,323,discovery,bfd5912cd147,0,0.7649848171193138,0.3576314845481735,High-value frequent customers
4,997.63,50,566,France,249.4075,141.5,0.07017543859649122,86,65,discovery,f84c6f2b3c73,1,0.36280157172698174,1.44180690806232,Established mid-value customers
5,725.07,53,434,France,145.01399999999998,86.8,0.0,4,62,discovery,f3ee8537ad16,0,1.2257651835487007,0.652645807439862,High-value frequent customers
4,1031.41,47,445,France,257.8525,111.25,0.0,6,327,discovery,02c57a351888,0,1.0227024991349956,0.5868220515437241,High-value frequent customers
1,427.8,24,164,Italy,427.8,164.0,0.0,372,0,discovery,05c19d1a78e6,3,0.7629594564844324,1.456545396578219,Long-recency customers
7,2609.1,57,3143,France,372.7285714285714,449.0,0.0,29,329,discovery,944aae8b74e2,0,0.6790188702156394,0.5572581734970923,High-value frequent customers
4,836.33,38,419,France,209.08249999999998,104.75,0.0,72,261,discovery,08641b9d97e1,1,0.34276720390823945,1.4135849775197615,Established mid-value customers
1,453.01,26,233,France,453.01,233.0,0.0,114,0,discovery,fb2b99db58de,3,0.8429750017961789,0.3385027948450997,Long-recency customers
12,18895.91,109,8437,France,1574.6591666666666,703.0833333333334,0.010830324909747292,24,341,discovery,9403ff2a4377,0,1.333697847239133,1.084983170838088,High-value frequent customers
1,236.26000000000002,12,111,France,236.26000000000002,111.0,0.0,180,0,discovery,1daa400a74e8,3,0.26642546875449086,1.259567788570145,Long-recency customers
1,110.39999999999999,4,88,France,110.39999999999999,88.0,0.0,353,0,discovery,c8e9ad51ff8c,3,0.8495013406187126,1.4743120673634198,Long-recency customers
1,234.0,4,173,France,234.0,173.0,0.0,333,0,discovery,6e050f5ee2cc,3,0.4511210274951626,1.6466384190572647,Long-recency customers
1,427.6,27,342,France,427.6,342.0,0.0,64,0,discovery,6425887a9b07,2,0.7595212439701691,0.44274129684039254,Recent occasional customers
2,540.13,114,315,Unspecified,270.065,157.5,0.0,135,0,discovery,0c6881774fde,1,0.9781571933995222,0.16501848465730407,Established mid-value customers
7,21279.29,178,5241,Singapore,3039.8985714285714,748.7142857142857,0.03056768558951965,52,267,discovery,1b194159ef1f,0,1.6573827917119983,0.5363854071352647,High-value frequent customers
11,4196.01,42,1275,United Kingdom,381.4554545454546,115.9090909090909,0.0,3,367,discovery,3aa26fef8549,0,0.7244097207498232,1.7264748603000977,High-value frequent customers
209,33053.19,1768,25287,United Kingdom,158.14923444976077,120.99043062200957,0.010316214397847051,1,373,discovery,cd6b780cd692,0,2.098516221766768,1.6716917705664107,High-value frequent customers
5,4090.88,160,1471,United Kingdom,818.176,294.2,0.13852813852813853,4,210,discovery,de7e2d7c99c5,0,0.63825869181221,1.466390472443843,High-value frequent customers
1,275.88,15,137,Poland,275.88,137.0,0.0,129,0,discovery,f5eb585e0067,3,0.5385968836203302,0.6889914009711332,Long-recency customers
1,4366.78,53,2262,Norway,4366.78,2262.0,0.0,82,0,discovery,b7a1a5dc0d71,1,1.8611148819550856,0.3776607448613074,Established mid-value customers
6,21429.39,132,11421,Japan,3571.565,1903.5,0.14347826086956522,23,340,discovery,d5514902b0e1,0,1.3539396800968908,0.9249992730502661,High-value frequent customers
3,3010.74,49,6481,Japan,1003.5799999999999,2160.3333333333335,0.03076923076923077,236,73,discovery,daac9bdfb48c,1,1.3596406712552318,1.0417763428937883,Established mid-value customers
1,112.07999999999998,4,144,Japan,112.07999999999998,144.0,0.0,87,0,discovery,d7d2cf739c7b,3,1.072308747247894,0.19439061204060581,Long-recency customers
13,7834.650000000001,237,2395,Portugal,602.6653846153847,184.23076923076923,0.016216216216216217,16,196,discovery,fa89228aea8a,0,0.7933567667777431,1.3582907444861463,High-value frequent customers
2,2791.59,84,2135,Portugal,1395.795,1067.5,0.0,117,160,discovery,f9a6969a2de9,1,1.038992827956389,1.110748167813717,Established mid-value customers
3,1531.44,81,902,Netherlands,510.48,300.6666666666667,0.0,53,223,discovery,ea70c9d69385,1,0.34223645842478856,1.1790734950259167,Established mid-value customers
2,494.08,16,316,Japan,247.04,158.0,0.0,139,231,discovery,b2f1a5021f12,1,1.0345640323331238,0.053893379907058,Established mid-value customers
1,1693.88,45,386,Lebanon,1693.88,386.0,0.0,317,0,discovery,bd5350ea39d4,3,1.6584617880944772,0.45191050122444887,Long-recency customers
7,6989.63,205,3646,Portugal,998.5185714285715,520.8571428571429,0.0,4,363,discovery,987765229a9c,0,0.7489246327985184,1.632007162404529,High-value frequent customers
1,1143.6,32,356,Brazil,1143.6,356.0,0.0,239,0,discovery,225474a8103f,3,1.3300314498089594,0.5759597040024627,Long-recency customers
1,1351.45,12,743,Japan,1351.45,743.0,0.0,211,0,discovery,ff1271bb17fe,3,1.4531096858610788,0.3953357311049257,Long-recency customers
1,892.47,55,556,Portugal,892.47,556.0,0.0,60,0,discovery,ec1f67abdddf,2,1.1183585321455751,0.42490726048640526,Recent occasional customers
5,1386.04,47,877,Netherlands,277.20799999999997,175.4,0.014925373134328358,18,294,discovery,0725879fbde2,0,0.7470357993411243,0.3499141714455045,High-value frequent customers
8,3981.36,88,2024,Poland,497.66999999999996,253.0,0.06289308176100629,38,334,discovery,9a20d367b26c,0,0.8874416016619564,0.5263660107066768,High-value frequent customers
2,826.74,25,671,Czech Republic,413.37,335.5,0.16666666666666666,64,221,discovery,ef0e497827e6,1,0.5964783158143134,0.5974939089571241,Established mid-value customers
5,2330.92,81,1086,Portugal,466.184,217.2,0.037383177570093455,5,353,discovery,a48edf0612de,0,0.5517525801288721,1.3027267568317802,High-value frequent customers
6,2225.91,76,624,Portugal,370.98499999999996,104.0,0.023255813953488372,3,73,discovery,479d209e49c1,0,0.6821362957187825,1.4271456656114467,High-value frequent customers
2,532.8199999999999,54,280,Portugal,266.40999999999997,140.0,0.0,10,6,discovery,00b3f14ff359,2,1.04389956075956,0.47338963110123977,Recent occasional customers
1,311.95,14,131,Portugal,311.95,131.0,0.06666666666666667,365,0,discovery,b32643049339,3,0.5936852296155896,1.58493244886786,Long-recency customers
3,463.66,17,261,Netherlands,154.5533333333333,87.0,0.0,10,183,discovery,95d25ee967df,2,1.3756528306565126,0.07908021449380387,Recent occasional customers
